173.225.69.41|yandex|freebsd
246.208.237.71|chrome|linux
19.69.194.241|chrome|unix
15.146.56.132|mozilla|freebsd
66.201.228.215|mozilla|linux
163.221.107.68|yandex|linux
10.123.105.84|opera|unix
120.204.57.210|opera|windows
227.74.81.196|mozilla|osx
103.213.167.246|chrome|linux
17.191.108.146|opera|linux
23.71.79.223|yandex|linux
100.131.85.10|mozilla|windows
141.128.13.132|opera|linux
13.136.142.186|yandex|freebsd
40.67.197.182|iceweacel|linux
78.148.87.113|chrome|freebsd
181.74.172.64|yandex|unix
69.34.2.124|chrome|freebsd
192.18.129.111|chrome|linux
120.39.31.240|yandex|osx
220.159.241.221|opera|osx
76.163.174.139|chrome|freebsd
170.97.32.187|yandex|freebsd
237.3.176.11|chrome|freebsd
234.182.224.142|iceweacel|linux
251.45.6.170|chrome|osx
130.19.123.16|opera|freebsd
93.186.248.220|opera|windows
198.230.172.212|opera|freebsd
192.138.243.170|chrome|windows
170.39.86.252|chrome|linux
203.27.49.54|chrome|osx
111.83.5.86|iceweacel|unix
174.145.235.140|mozilla|unix
185.57.249.162|iceweacel|unix
74.2.58.218|iceweacel|unix
57.75.213.104|mozilla|freebsd
223.101.81.31|mozilla|osx
229.234.76.203|yandex|unix
45.99.146.245|chrome|unix
224.220.47.36|chrome|unix
12.200.71.168|mozilla|freebsd
195.218.35.122|opera|windows
143.38.251.90|opera|freebsd
179.134.86.108|iceweacel|osx
24.182.84.233|chrome|osx
178.25.158.106|iceweacel|osx
230.176.117.119|chrome|freebsd
34.69.242.121|chrome|osx
71.250.77.30|yandex|osx
143.99.209.108|opera|osx
66.250.4.82|mozilla|osx
89.45.152.200|mozilla|windows
182.146.233.230|opera|windows
82.196.121.154|yandex|windows
214.80.218.244|iceweacel|windows
218.137.212.242|mozilla|windows
208.142.187.100|yandex|unix
103.105.234.251|yandex|windows
47.17.121.188|mozilla|unix
167.252.89.202|iceweacel|freebsd
17.178.20.108|mozilla|unix
219.142.122.191|opera|windows
111.125.13.34|chrome|windows
172.201.184.5|iceweacel|freebsd
116.191.16.40|yandex|unix
58.21.218.185|yandex|freebsd
49.98.143.2|chrome|osx
14.44.39.214|yandex|unix
160.118.5.206|yandex|linux
130.83.217.82|mozilla|freebsd
253.128.171.40|chrome|osx
12.48.9.205|yandex|osx
67.161.186.232|iceweacel|freebsd
136.223.201.114|chrome|unix
152.225.37.63|yandex|linux
220.142.23.145|chrome|osx
7.163.75.141|iceweacel|freebsd
10.160.243.69|opera|linux
111.31.17.198|iceweacel|freebsd
209.112.162.65|chrome|osx
218.77.55.104|chrome|windows
199.72.34.173|opera|windows
112.156.101.224|iceweacel|freebsd
156.203.173.153|mozilla|unix
243.199.179.234|yandex|freebsd
48.71.141.98|iceweacel|freebsd
120.249.153.131|mozilla|osx
113.25.247.219|iceweacel|unix
40.175.214.163|yandex|freebsd
165.93.217.217|mozilla|linux
180.191.109.62|opera|unix
252.184.159.84|mozilla|unix
91.12.71.39|mozilla|linux
81.150.143.193|opera|freebsd
216.9.189.63|chrome|osx
190.109.165.57|mozilla|linux
170.216.111.155|mozilla|windows
158.139.46.43|iceweacel|windows
94.189.84.129|mozilla|unix
40.198.45.224|opera|linux
138.53.173.169|yandex|linux
241.188.170.111|yandex|linux
163.253.237.205|iceweacel|linux
231.189.139.1|yandex|windows
144.28.46.199|iceweacel|linux
191.112.136.34|mozilla|windows
169.5.93.75|chrome|osx
229.159.139.221|opera|freebsd
169.11.173.117|opera|osx
192.122.88.178|mozilla|unix
225.237.178.32|yandex|windows
10.31.28.58|mozilla|osx
173.217.96.247|opera|unix
38.60.164.117|opera|linux
